fever,cold,headache,stomach,rash,vomiting,dysentry
0.05555555555555555,0.010510510510510511,0.009009009009009009,0.0015015015015015015,0.0075075075075075074,0.016516516516516516,0.010510510510510511
0.010510510510510511,0.06756756756756757,0.0045045045045045045,0.0075075075075075074,0.018018018018018018,0.0960960960960961,0.0
0.009009009009009009,0.0045045045045045045,0.03303303303303303,0.006006006006006006,0.024024024024024024,0.0,0.0
0.0015015015015015015,0.0075075075075075074,0.006006006006006006,0.06006006006006006,0.0,0.003003003003003003,0.0
0.0075075075075075074,0.018018018018018018,0.024024024024024024,0.0,0.0,0.0,0.0
0.016516516516516516,0.0960960960960961,0.0,0.003003003003003003,0.0,0.0,0.0
0.010510510510510511,0.0,0.0,0.0,0.0,0.0,0.0
