amoebiasis,typhoid,dengue,malaria,cholera,diseases
0.016516516516516516,0.05855855855855856,0.0945945945945946,0.021021021021021023,0.024024024024024024,0.04354354354354354
0.021021021021021023,0.03153153153153153,0.016516516516516516,0.0045045045045045045,0.0,0.0075075075075075074
0.0015015015015015015,0.006006006006006006,0.010510510510510511,0.0015015015015015015,0.0015015015015015015,0.006006006006006006
0.016516516516516516,0.003003003003003003,0.0015015015015015015,0.009009009009009009,0.012012012012012012,0.0015015015015015015
0.0,0.0015015015015015015,0.0015015015015015015,0.0,0.0,0.0
0.012012012012012012,0.0045045045045045045,0.006006006006006006,0.003003003003003003,0.010510510510510511,0.003003003003003003
0.009009009009009009,0.0015015015015015015,0.0,0.0,0.006006006006006006,0.003003003003003003
